#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
49,Elgin Cook,TOF,28,28.1,11.8,3.8,7.2,.530,1.1,2.4,.471,3.0,3.6,.824,1.6,2.9,4.6,2.4,1.3,0.4,1.4,3.2,2022
50,Kenan Sipahi,BES,17,31.3,11.8,3.6,9.1,.403,1.1,3.8,.297,3.4,4.5,.740,0.8,2.5,3.3,7.5,1.2,0.1,2.4,2.8,2022
51,Tony Taylor,PIN,33,26.9,11.8,4.2,9.4,.450,1.4,3.6,.387,1.9,2.5,.790,0.4,1.5,1.9,4.3,0.5,0.0,1.2,2.9,2022
52,Luka Rupnik,YAL,19,29.8,11.7,3.2,7.6,.417,2.1,5.4,.382,3.4,3.9,.853,0.7,3.2,3.9,8.1,1.3,0.0,2.9,2.1,2022
53,Jordan Bone,BES,11,28.2,11.7,4.4,10.3,.425,1.0,4.7,.212,2.0,2.6,.759,0.5,3.1,3.6,3.6,0.8,0.0,2.0,1.5,2022
54,Dogus Ozdemiroglu,DBI,37,28.6,11.6,4.1,10.9,.377,1.6,5.4,.307,1.8,2.6,.695,1.2,3.0,4.3,4.4,2.0,0.1,2.7,2.7,2022
55,Michael Roll,PIN,20,25.1,11.6,4.3,8.4,.512,2.0,4.2,.464,1.1,1.1,.955,0.2,1.0,1.2,3.8,0.5,0.1,1.4,1.9,2022
56,Isaiah Canaan,GAL,12,22.5,11.3,3.8,8.9,.421,2.7,6.2,.432,1.2,1.7,.700,0.2,1.8,1.9,2.2,0.6,0.0,1.6,2.1,2022
57,Evan Bruinsma,DEM,30,29.8,11.3,4.0,8.4,.478,1.7,4.3,.391,1.6,1.9,.828,2.0,5.5,7.5,1.8,0.7,0.1,1.1,2.9,2022
58,Nathan Boothe,DBI,37,28.6,11.2,4.3,8.2,.526,1.7,3.7,.471,0.9,1.2,.750,1.9,2.6,4.5,1.8,0.7,0.6,1.2,2.7,2022
59,Kasey Shepherd,TOF,25,22.1,11.2,4.1,10.2,.400,1.6,4.3,.364,1.5,1.9,.771,0.7,2.4,3.1,3.8,1.4,0.2,1.8,1.7,2022
60,Richard Solomon,BAHC,26,19.1,11.0,4.2,6.4,.659,0.7,1.5,.487,1.8,2.9,.640,2.0,3.5,5.5,0.7,0.6,0.5,1.4,3.0,2022
61,Ayberk Olmaz,AFYO,10,20.7,11.0,3.9,8.6,.453,1.8,4.5,.400,1.4,1.9,.737,0.8,2.7,3.5,0.8,0.4,0.8,1.1,1.7,2022
62,Elijah Bryant,EFE,30,24.8,11.0,4.0,7.4,.545,1.2,2.8,.412,1.7,2.0,.881,0.8,3.4,4.2,2.2,1.0,0.1,1.6,2.3,2022
63,Jan Vesely,FEN,24,25.3,10.7,4.6,6.9,.667,0.0,0.3,.125,1.5,2.1,.686,2.2,4.0,6.2,2.9,1.5,0.8,1.9,2.2,2022
64,JaJuan Johnson,TUR,27,24.3,10.5,4.4,9.1,.490,0.0,0.1,.000,1.6,2.2,.746,1.1,3.6,4.8,0.7,0.4,0.6,1.2,1.7,2022
65,Marko Guduric,FEN,28,20.4,10.5,2.9,6.6,.435,1.4,3.7,.388,3.3,3.7,.883,0.5,2.1,2.5,3.0,0.7,0.1,2.0,2.7,2022
66,Melih Mahmutoglu,FEN,41,17.7,10.4,3.7,7.4,.498,2.1,4.9,.440,0.9,1.0,.905,0.0,0.9,0.9,0.9,0.4,0.0,0.5,1.2,2022
67,Enes Taskiran,DEM,27,27.8,10.4,3.7,8.7,.423,1.8,5.1,.350,1.3,1.6,.814,0.6,1.7,2.3,2.1,1.0,0.1,1.5,2.0,2022
68,Donatas Tarolis,AFYO,10,27.3,10.4,3.8,6.3,.603,0.7,2.2,.318,2.1,2.6,.808,1.8,3.2,5.0,1.5,0.5,0.7,0.9,1.5,2022
69,Phillip Greene IV,DEM,11,28.0,10.4,3.6,9.0,.404,2.1,5.3,.397,1.0,1.1,.917,0.4,1.7,2.1,2.7,1.2,0.0,1.2,2.4,2022
70,Marcus Lee,YAL,30,24.7,10.3,4.5,6.6,.673,0.0,0.1,.000,1.4,2.5,.539,2.2,4.1,6.2,1.2,0.6,1.0,1.5,3.4,2022
71,Jeremy Hollowell,MERK,24,27.8,10.3,4.3,10.0,.427,0.6,2.8,.206,1.1,1.8,.591,1.5,4.5,6.0,2.0,0.7,0.7,1.9,2.8,2022
72,Dave Dudzinski,BURS,33,28.0,10.2,3.6,7.0,.519,1.2,3.0,.388,1.8,2.1,.853,1.5,3.3,4.8,1.5,0.6,0.5,1.1,2.9,2022
73,Dedric Lawson,BES,30,30.2,10.1,3.8,8.8,.430,1.1,3.2,.330,1.5,1.9,.786,1.9,5.6,7.5,2.3,1.4,1.0,1.2,2.4,2022
74,Isaiah Whitehead,BES,17,28.1,10.1,3.5,10.2,.341,1.4,4.9,.289,1.8,2.3,.769,0.7,2.5,3.2,2.9,0.9,0.2,2.2,2.4,2022
75,T.J. Campbell,AFYO,10,35.0,10.1,3.4,9.6,.354,2.0,6.4,.313,1.3,1.5,.867,0.5,2.7,3.2,5.3,0.6,0.0,3.6,2.5,2022
76,Achille Polonara,FEN,20,25.9,10.0,3.7,8.4,.437,1.3,4.6,.275,1.4,1.9,.757,2.0,3.8,5.7,2.0,0.8,0.4,0.9,1.3,2022
77,Devin Booker,FEN,31,24.3,9.9,3.7,6.9,.540,0.9,1.9,.450,1.6,1.8,.860,1.4,2.6,4.0,2.1,0.4,0.2,1.2,2.0,2022
78,Muhammed Baygul,BAHC,27,20.8,9.9,3.0,6.3,.479,1.4,3.1,.464,2.4,3.0,.815,0.3,1.9,2.2,2.3,0.6,0.0,1.9,2.8,2022
79,Nate Sestina,MERK,30,26.5,9.9,3.5,7.6,.465,1.9,4.1,.455,0.9,1.1,.824,1.0,3.4,4.4,1.3,0.3,0.4,1.3,2.8,2022
80,Peyton Aldridge,SOC,30,33.2,9.8,3.7,7.5,.500,1.5,3.8,.386,0.9,1.5,.600,1.7,3.9,5.5,1.3,1.3,0.7,0.7,3.2,2022
81,Kevarrius Hayes,BURS,31,24.2,9.7,3.6,6.3,.571,0.1,0.1,.500,2.5,3.4,.717,2.9,3.2,6.1,0.9,0.9,1.4,1.0,3.3,2022
82,Ryan Luther,GAZ,27,31.0,9.7,3.4,7.7,.445,1.8,4.5,.397,1.1,1.4,.763,2.0,4.1,6.1,1.2,0.6,0.4,1.1,2.3,2022
83,David Kravish,GAL,30,22.5,9.7,4.4,7.8,.566,0.0,0.0,.000,0.9,1.0,.839,1.7,3.9,5.7,1.3,1.0,0.8,1.0,2.3,2022
84,Brian Conklin,YAL,11,24.6,9.7,3.7,7.9,.471,0.2,0.6,.286,2.1,2.7,.767,2.0,2.7,4.7,1.2,0.8,0.3,1.5,2.0,2022
85,Krunoslav Simon,EFE,13,23.1,9.5,3.4,7.7,.440,1.5,4.2,.364,1.2,1.3,.941,1.2,3.2,4.5,4.0,0.6,0.2,0.9,2.2,2022
86,Oguz Savas,BAHC,32,20.2,9.5,4.2,6.1,.687,0.1,0.1,1.000,1.1,1.6,.686,1.6,2.6,4.2,1.5,0.6,0.1,1.3,2.3,2022
87,Erxhan Osmani,BES,21,19.0,9.4,3.3,5.8,.574,0.5,1.2,.440,2.2,3.0,.746,1.5,2.4,3.9,1.0,0.7,0.7,1.9,1.9,2022
88,Marko Filipovity,AFYO,11,30.8,9.4,2.8,7.6,.369,1.5,3.9,.372,2.3,3.2,.714,1.7,4.9,6.6,0.6,0.5,0.2,1.5,1.6,2022
89,Daniel Hamilton,SOC,11,24.8,9.2,3.0,7.8,.384,0.8,3.7,.220,2.4,3.0,.788,0.8,3.8,4.6,2.5,0.7,0.4,1.0,1.9,2022
90,Berk Ugurlu,TOF,27,26.6,9.1,3.6,7.3,.500,0.9,2.5,.343,1.0,1.3,.824,0.6,1.6,2.2,4.5,1.0,0.1,1.4,1.8,2022
91,Jeremy Simmons,TOF,29,25.3,9.1,3.9,6.9,.562,0.0,0.1,.000,1.3,2.0,.684,2.8,2.3,5.1,1.1,0.9,0.5,1.2,2.1,2022
92,Jamal Jones,BAHC,31,19.4,9.1,3.3,7.2,.464,1.4,3.4,.404,1.1,1.4,.786,0.5,1.7,2.2,1.1,0.5,0.4,0.8,2.3,2022
93,Kris Clyburn,DEM,10,19.4,9.0,3.4,7.6,.447,0.3,2.0,.150,1.9,2.6,.731,1.4,2.1,3.5,1.2,0.8,0.1,0.7,1.0,2022
94,Bilgehan Diril,AFYO,24,19.0,9.0,3.1,7.9,.395,1.3,4.0,.323,1.4,1.8,.810,0.5,1.8,2.3,2.8,0.5,0.0,2.0,1.3,2022
95,Adrien Moerman,EFE,20,28.0,9.0,3.4,8.0,.421,1.4,4.1,.333,0.9,1.4,.667,1.6,5.5,7.1,1.4,0.5,0.4,1.2,2.0,2022
96,Devonte Upson,MERK,29,26.6,8.8,3.7,5.5,.675,0.0,0.0,.000,1.3,2.1,.639,2.2,4.6,6.8,1.1,0.9,0.8,1.2,2.8,2022
97,Bugrahan Tuncer,EFE,41,21.0,8.7,3.4,7.3,.468,1.4,3.4,.413,0.4,0.5,.810,0.7,1.5,2.1,4.0,0.6,0.1,1.2,1.5,2022
98,Deniz Kilicli,DEM,22,17.7,8.7,3.7,6.5,.573,0.0,0.0,.000,1.2,2.3,.540,1.2,2.1,3.4,0.4,0.3,0.0,1.1,2.4,2022
99,Alexander Perez Kaufmann,TUR,25,27.2,8.7,3.2,8.3,.391,1.0,3.0,.338,1.2,1.6,.732,0.6,2.5,3.0,6.4,0.8,0.3,2.7,2.9,2022
100,Wayne McCullough,DBI,37,19.4,8.6,3.0,6.8,.439,1.2,3.7,.324,1.4,2.1,.697,0.6,1.7,2.3,1.2,1.4,0.2,1.0,2.8,2022
101,Octavius Ellis,TUR,27,19.2,8.6,3.4,6.0,.571,0.0,0.0,.000,1.7,2.2,.767,2.1,4.0,6.1,0.9,0.7,0.7,1.4,2.7,2022
102,Pierria Henry,FEN,30,27.8,8.5,2.9,6.1,.475,1.2,2.7,.444,1.5,1.9,.821,0.7,2.0,2.7,5.9,1.7,0.1,2.5,2.1,2022
103,Dyshawn Pierre,FEN,23,24.1,8.5,3.1,6.0,.514,0.7,2.2,.314,1.6,2.2,.725,1.5,3.7,5.2,2.4,0.7,0.3,1.6,1.1,2022
104,Isaiah Pineiro,DBI,36,23.5,8.4,3.1,6.8,.453,0.7,2.2,.329,1.5,2.0,.764,0.6,2.6,3.2,1.0,0.7,0.2,1.2,3.0,2022
105,Mihajlo Andric,AFYO,10,30.4,8.3,2.8,6.3,.444,1.3,3.5,.371,1.2,1.2,1.000,0.5,2.6,3.1,2.2,1.0,0.1,1.6,1.2,2022
106,Muhsin Yasar,TOF,29,15.6,8.3,3.5,5.3,.660,0.0,0.0,.000,1.3,1.7,.776,1.2,1.8,3.0,0.8,0.6,0.3,1.3,2.4,2022
107,Bryant Dunston,EFE,24,22.3,8.0,2.8,5.0,.571,0.2,0.5,.364,2.2,3.1,.703,1.6,2.8,4.3,1.3,0.9,0.8,0.7,2.4,2022
108,Kartal Ozmizrak,BAHC,25,22.0,7.9,2.5,6.1,.405,1.4,3.9,.351,1.6,2.0,.765,0.3,2.0,2.3,4.4,0.6,0.0,1.5,1.9,2022
109,Alex Tyus,PIN,26,23.4,7.8,3.6,5.8,.612,0.0,0.0,.000,0.7,1.3,.500,2.0,3.4,5.4,1.3,0.5,0.9,1.2,1.8,2022
110,Andrew White,DEM,18,25.5,7.8,2.9,7.0,.421,1.4,3.9,.371,0.4,0.7,.667,0.3,3.9,4.2,0.7,0.5,0.2,1.1,2.1,2022
111,Chris Singleton,EFE,21,27.4,7.8,2.9,6.3,.451,1.0,3.0,.349,1.0,1.5,.677,0.9,3.2,4.1,1.2,1.0,0.5,0.8,2.2,2022
112,Egemen Guven,BURS,15,18.2,7.7,3.4,6.0,.567,0.0,0.1,.000,0.9,1.5,.636,1.3,3.3,4.6,0.8,0.4,0.7,0.5,2.5,2022
113,Furkan Haltali,BES,26,18.9,7.7,2.8,4.8,.592,0.0,0.0,1.000,2.0,3.4,.573,1.8,2.2,4.0,0.9,0.3,0.5,1.1,3.2,2022
114,Samet Geyik,TUR,25,19.2,7.7,3.0,6.3,.481,0.5,1.2,.414,1.1,1.5,.757,1.6,2.4,4.0,1.0,0.7,0.2,1.0,2.6,2022
115,Yigit Arslan,TOF,30,19.1,7.6,2.6,6.1,.429,1.2,3.1,.391,1.1,1.3,.846,0.5,3.2,3.7,1.9,1.0,0.1,0.8,1.3,2022
116,Ilkan Karaman,YAL,27,18.3,7.5,2.8,5.8,.478,0.7,2.0,.333,1.3,1.9,.673,1.1,3.9,5.0,1.0,0.4,0.2,1.4,1.8,2022
117,"James Blackmon, Jr.",PIN,14,15.2,7.4,2.4,5.6,.436,1.6,3.9,.426,0.9,1.0,.929,0.2,0.9,1.1,1.4,0.2,0.0,0.7,1.0,2022
118,Sadik Kabaca,GAL,36,19.2,7.3,2.5,5.3,.466,0.8,2.1,.378,1.6,2.0,.789,1.1,2.1,3.1,1.0,0.4,0.5,0.7,2.3,2022
119,Hakan Yapar,MERK,30,23.8,7.0,2.5,5.3,.475,0.9,2.5,.373,1.0,1.4,.738,0.6,2.8,3.4,1.8,0.5,0.1,1.4,2.7,2022
120,Berkay Candan,BAHC,31,17.9,6.8,2.3,5.3,.439,1.5,3.7,.391,0.7,0.8,.885,0.4,2.6,3.0,0.8,0.4,0.2,0.4,1.6,2022
121,Langston Hall,BAHC,30,24.0,6.8,2.4,5.3,.462,0.8,2.0,.393,1.2,1.5,.795,0.6,1.8,2.4,5.6,1.1,0.1,1.2,2.6,2022
122,Onur Ozkapici,AFYO,19,18.9,6.8,2.6,8.7,.295,1.4,4.7,.303,0.2,0.3,.667,0.2,1.2,1.4,1.1,0.5,0.1,1.5,0.6,2022
123,Trevon Bluiett,BES,13,21.9,6.8,2.4,6.3,.378,1.2,3.7,.333,0.8,1.0,.769,1.1,2.2,3.2,1.3,0.7,0.2,1.2,2.2,2022
124,Ahmet Duverioglu,FEN,36,14.7,6.2,2.5,3.9,.655,0.0,0.1,.000,1.1,1.9,.603,1.2,2.9,4.0,1.2,0.5,0.5,1.0,1.8,2022
125,Berk Demir,TUR,28,19.7,6.1,2.3,5.3,.439,1.0,2.9,.333,0.5,1.0,.556,1.0,2.9,3.9,0.9,0.5,0.3,0.7,2.4,2022
126,Ismet Akpinar,FEN,34,12.7,6.0,1.9,3.9,.489,1.1,2.4,.458,1.1,1.4,.796,0.1,0.7,0.9,1.5,0.1,0.0,0.8,1.8,2022
127,Sehmus Hazer,FEN,36,15.3,6.0,2.1,4.5,.472,0.8,2.1,.387,1.0,1.6,.632,0.4,1.1,1.6,2.2,0.8,0.1,1.2,1.9,2022
128,Huseyin Cevirgen,AFYO,19,17.8,6.0,2.5,6.6,.376,0.5,1.5,.345,0.5,0.7,.769,1.2,3.1,4.3,0.3,0.4,0.2,0.8,1.7,2022
129,Can Ogut,TUR,27,19.8,5.7,2.0,4.3,.470,1.2,2.8,.440,0.5,0.7,.737,0.2,1.8,2.0,3.3,0.8,0.0,1.6,2.3,2022
130,Erkan Yilmaz,BAHC,31,17.7,5.7,2.2,4.6,.476,0.5,2.1,.250,0.8,1.3,.615,1.2,2.9,4.1,2.2,0.7,0.3,1.0,2.4,2022
131,Can Korkmaz,PIN,32,15.6,5.4,1.6,4.5,.345,1.0,3.1,.333,1.3,1.7,.774,0.2,0.9,1.1,2.3,0.4,0.0,0.7,1.4,2022
132,Tarik Biberovic,FEN,36,11.6,5.4,1.9,4.0,.462,0.9,2.2,.430,0.7,0.9,.839,0.2,1.3,1.5,0.9,0.5,0.1,0.6,1.4,2022
133,Sinan Guler,DBI,37,16.1,5.3,2.0,5.0,.392,0.7,2.1,.355,0.6,0.8,.742,0.3,0.9,1.3,2.7,0.9,0.1,1.6,1.5,2022
134,James Birsen,FEN,41,16.3,5.3,1.8,4.1,.449,0.7,2.2,.300,1.0,1.2,.780,0.8,2.1,2.9,1.0,0.5,0.0,0.5,1.7,2022
135,Egemen Guven,EFE,22,10.4,5.2,2.4,3.7,.634,0.1,0.4,.250,0.4,0.6,.615,1.1,1.8,2.9,0.3,0.1,0.1,0.3,1.5,2022
136,Erten Gazi,EFE,38,13.6,5.1,1.7,4.2,.400,1.0,2.6,.390,0.7,0.9,.800,0.6,1.2,1.8,0.7,0.4,0.1,0.8,1.5,2022
137,Goksenin Koksal,GAL,26,20.5,5.1,1.8,4.8,.387,1.1,3.2,.345,0.3,0.5,.538,1.0,1.7,2.7,1.4,0.7,0.0,0.6,1.7,2022
138,Mertcan Solkol,AFYO,11,11.7,5.0,1.6,4.7,.346,0.3,2.0,.136,1.5,1.8,.800,0.9,1.4,2.3,0.4,0.5,0.1,0.4,0.9,2022
139,Josh Reaves,BES,23,21.4,5.0,1.6,4.2,.381,0.6,2.6,.217,1.2,1.5,.824,0.7,1.4,2.1,1.3,1.2,0.3,0.6,2.5,2022
140,Berke Atar,DBI,28,11.9,4.9,2.2,3.9,.555,0.0,0.0,.000,0.6,1.3,.457,1.1,1.4,2.5,0.4,0.5,0.3,0.5,2.0,2022
141,Mert Celep,YAL,28,17.8,4.9,1.8,4.0,.446,0.4,1.6,.222,0.9,1.7,.553,0.7,2.2,2.9,0.7,0.5,0.1,0.6,2.0,2022
142,Jehyve Floyd,FEN,12,15.8,4.8,2.0,3.2,.632,0.0,0.0,.000,0.8,1.4,.588,1.3,1.9,3.3,1.3,0.4,0.8,0.7,2.6,2022
143,Can Altintig,YAL,15,22.4,4.8,1.8,5.7,.314,0.5,2.3,.235,0.7,1.1,.588,0.2,1.4,1.6,3.0,0.5,0.0,1.5,2.7,2022
144,Hakan Sayili,SOC,19,15.2,4.8,1.7,3.5,.478,0.2,0.6,.250,1.3,1.8,.706,1.3,1.3,2.6,0.5,0.5,0.4,0.7,1.6,2022
145,Metin Turen,BURS,28,19.7,4.8,1.8,4.2,.415,0.7,2.5,.286,0.6,0.8,.696,1.0,2.7,3.7,1.1,0.3,0.2,0.4,2.1,2022
146,Yunus Sonsirma,PIN,32,17.3,4.8,1.5,4.3,.358,0.9,2.8,.315,0.8,1.0,.839,0.7,1.1,1.8,1.7,0.4,0.0,0.7,1.9,2022
147,Ismail Cem Ulusoy,GAZ,33,21.2,4.7,1.8,5.2,.339,0.5,2.2,.233,0.7,1.1,.595,1.0,1.5,2.5,3.4,1.2,0.0,1.1,2.7,2022
148,Yigitcan Saybir,EFE,39,13.8,4.6,1.8,3.3,.567,0.3,0.8,.303,0.7,1.2,.578,1.1,1.5,2.5,0.6,0.4,0.1,0.4,1.1,2022
149,Gani Erdi Gulaslan,TUR,22,20.3,4.5,1.5,3.8,.393,1.0,2.8,.361,0.5,0.6,.786,0.8,1.9,2.7,1.4,1.0,0.1,1.0,1.3,2022
150,Erol Can Cinko,SOC,30,14.6,4.4,1.6,4.0,.392,0.8,2.7,.296,0.5,0.7,.700,0.5,0.5,1.0,0.6,0.3,0.0,0.6,1.6,2022
151,Muhammet Senli,YAL,22,10.6,4.4,1.6,3.2,.507,0.5,1.4,.355,0.6,1.0,.591,0.5,1.1,1.6,0.4,0.0,0.2,0.6,1.5,2022
152,Berkan Durmaz,PIN,28,13.4,4.2,1.5,3.5,.439,0.5,1.3,.351,0.7,1.1,.633,0.8,2.2,3.0,0.6,0.6,0.3,0.3,2.2,2022
153,Mahir Agva,PIN,33,13.4,4.2,1.7,3.4,.496,0.0,0.2,.000,0.8,1.0,.735,1.0,1.9,2.9,0.9,0.4,0.1,0.7,2.3,2022
154,Nusret Yildirim,SOC,25,14.6,4.1,1.5,4.2,.349,0.6,2.0,.280,0.6,0.9,.682,0.9,1.8,2.7,0.9,0.4,0.0,0.7,1.6,2022
155,Emre Tanisan,TOF,28,11.3,3.9,1.4,2.9,.481,0.7,1.6,.432,0.4,0.6,.750,0.7,1.4,2.1,0.6,0.2,0.1,0.4,1.5,2022
156,Burak Yildizli,PIN,26,14.4,3.8,1.4,3.0,.468,0.1,0.5,.154,0.9,1.3,.727,0.8,2.3,3.1,0.9,0.3,0.0,0.3,2.2,2022
157,Emircan Kosut,MERK,29,10.4,3.8,1.8,3.2,.543,0.0,0.1,.000,0.3,0.4,.667,0.8,1.0,1.8,0.6,0.2,0.3,0.5,1.3,2022
158,Tolga Gecim,EFE,14,14.1,3.8,1.2,3.1,.395,0.9,2.1,.400,0.5,0.6,.875,0.4,1.4,1.9,2.2,0.3,0.1,0.9,0.7,2022
159,Canberk Kus,GAL,23,8.2,3.5,1.5,2.9,.515,0.4,1.3,.333,0.1,0.2,.750,0.6,0.5,1.1,0.3,0.2,0.1,0.5,1.0,2022
160,Okben Ulubay,GAL,31,12.6,3.2,1.1,2.8,.379,0.6,1.8,.357,0.5,0.5,.933,0.1,1.1,1.2,1.0,0.5,0.1,0.3,1.4,2022
161,Thomas Akyazili,MERK,27,12.0,3.2,1.0,3.4,.301,0.6,2.2,.267,0.6,0.6,.882,0.5,0.9,1.4,0.8,0.6,0.0,0.5,2.4,2022
162,Efe Tirpanci,YAL,10,17.5,3.2,1.4,3.6,.389,0.2,1.3,.154,0.2,0.2,1.000,0.8,1.8,2.6,0.6,0.7,0.1,0.9,2.6,2022
163,Dorukhan Engindeniz,TUR,27,14.0,3.1,1.1,3.3,.322,0.8,2.7,.297,0.1,0.1,1.000,0.3,0.5,0.8,0.9,0.3,0.0,0.7,1.7,2022
164,Caner Erdeniz,DEM,14,10.7,3.1,1.0,2.1,.467,0.7,1.6,.455,0.4,0.4,.833,0.1,0.8,0.9,0.4,0.2,0.1,0.3,1.2,2022
165,Omer Al,BURS,31,12.0,2.9,1.0,2.8,.345,0.4,1.8,.193,0.6,0.7,.864,0.3,0.8,1.1,1.8,0.5,0.0,0.7,1.8,2022
166,Ridvan Oncel,GAL,32,10.2,2.9,1.1,2.6,.429,0.4,1.2,.333,0.2,0.3,.778,0.3,0.8,1.1,0.9,0.6,0.0,0.5,1.6,2022
167,Bora Satir,TOF,11,8.9,2.8,1.1,2.7,.400,0.3,1.5,.188,0.4,0.5,.667,0.0,1.0,1.0,1.7,0.7,0.0,0.3,1.2,2022
168,Orhan Haciyeva,GAZ,32,14.2,2.8,1.0,2.3,.440,0.7,1.6,.420,0.1,0.2,.600,0.9,2.1,3.0,0.7,0.3,0.0,0.2,1.2,2022
169,Dogukan Sanli,SOC,14,9.2,2.8,0.9,2.0,.464,0.9,1.7,.500,0.1,0.3,.250,0.0,0.3,0.3,0.7,0.3,0.0,0.4,1.8,2022
170,Omer Ilyasoglu,EFE,26,8.0,2.8,1.1,2.8,.389,0.5,1.5,.308,0.2,0.3,.571,0.3,1.2,1.5,2.2,0.3,0.0,0.6,0.6,2022
171,Safak Edge,AFYO,13,18.8,2.8,1.1,4.1,.264,0.6,2.9,.211,0.0,0.0,.000,0.2,0.8,0.9,1.5,0.1,0.0,1.2,1.5,2022
172,Mustafa Kurtuldum,DEM,29,12.3,2.7,1.0,2.9,.345,0.2,1.1,.156,0.5,0.6,.833,0.7,0.9,1.5,1.0,0.3,0.1,0.3,1.6,2022
173,Mehmet Yagmur,BES,24,11.3,2.6,0.8,2.3,.370,0.5,1.4,.353,0.4,0.7,.625,0.5,1.2,1.7,1.1,0.5,0.0,0.6,2.1,2022
174,Sinan Saglam,SOC,27,10.7,2.5,1.0,2.3,.444,0.3,1.1,.267,0.1,0.1,1.000,0.7,0.9,1.5,0.7,0.4,0.1,0.5,1.7,2022
175,Berkan Aksu,AFYO,12,10.4,2.5,1.1,2.3,.481,0.2,0.5,.333,0.2,0.2,1.000,0.3,1.2,1.5,0.3,0.0,0.2,0.2,0.8,2022
176,Kadir Bayram,DEM,30,11.1,2.4,0.8,2.2,.343,0.4,1.2,.306,0.5,0.8,.667,0.1,0.8,0.9,1.8,0.2,0.0,1.0,1.8,2022
177,Troy Sav,DBI,36,8.8,2.4,1.1,2.4,.442,0.1,0.6,.200,0.2,0.4,.400,0.8,1.6,2.3,0.5,0.1,0.3,0.2,1.3,2022
178,Ege Arar,GAL,20,9.6,2.3,1.1,2.2,.488,0.0,0.0,.000,0.2,0.5,.400,0.6,1.6,2.2,0.6,0.4,0.6,0.3,1.7,2022
179,Efe Besok,AFYO,10,9.3,2.3,0.7,2.8,.250,0.4,2.1,.190,0.5,1.0,.500,0.6,1.4,2.0,0.6,0.2,0.2,0.4,1.9,2022
180,Mehmet Alemdaroglu,DEM,14,8.8,2.3,1.0,1.6,.609,0.1,0.3,.500,0.1,0.5,.286,0.4,1.0,1.4,0.3,0.1,0.1,0.4,1.6,2022
181,Berke Buyuktuncel,TOF,14,8.1,2.3,1.0,2.3,.438,0.1,0.9,.167,0.1,0.3,.500,0.3,0.9,1.2,0.4,0.3,0.1,0.1,1.4,2022
182,Metehan Akyel,SOC,17,6.9,2.2,0.8,1.7,.483,0.0,0.1,.000,0.6,0.9,.625,0.9,0.9,1.8,0.2,0.1,0.1,0.5,1.3,2022
183,Dusan Cantekin,GAZ,24,6.2,2.2,0.9,1.9,.457,0.0,0.0,.000,0.4,0.5,.833,0.3,1.1,1.5,0.2,0.1,0.1,0.4,0.6,2022
184,Bora Yasar,DBI,10,3.7,2.1,0.8,1.5,.533,0.3,0.7,.429,0.2,0.2,1.000,0.4,0.6,1.0,0.3,0.1,0.0,0.2,0.3,2022
185,Leon Harun Apaydin,GAZ,30,12.0,2.0,0.7,2.2,.318,0.3,1.4,.220,0.3,0.4,.727,0.4,0.7,1.0,0.6,0.3,0.0,0.6,1.6,2022
186,Tugberk Gedikli,AFYO,12,16.0,1.9,0.6,1.8,.318,0.1,0.4,.200,0.7,1.0,.667,0.1,1.3,1.3,1.3,0.3,0.1,1.3,1.1,2022
187,Yagiz Aksu,BES,16,9.0,1.8,0.8,2.6,.310,0.2,0.8,.231,0.0,0.1,.000,0.1,0.2,0.3,0.5,0.4,0.0,0.4,1.1,2022
188,Altan Erol,MERK,23,8.3,1.6,0.7,1.2,.536,0.1,0.5,.182,0.2,0.3,.625,0.2,0.9,1.1,0.3,0.3,0.0,0.2,1.3,2022
189,Ogulcan Baykan,YAL,25,12.4,1.6,0.6,1.9,.333,0.2,0.9,.174,0.2,0.2,.667,0.1,2.0,2.1,0.6,0.4,0.1,0.4,1.5,2022
190,Ege Yildizoglu,GAL,10,4.1,1.6,0.7,1.4,.500,0.1,0.4,.250,0.1,0.1,1.000,0.3,0.9,1.2,0.7,0.2,0.0,0.7,0.7,2022
191,Eray Aydogan,GAL,22,7.3,1.6,0.5,1.6,.343,0.2,1.0,.182,0.3,0.5,.583,0.0,0.5,0.6,0.8,0.0,0.0,0.3,0.7,2022
192,Maxim Mutaf,DBI,26,7.1,1.5,0.5,1.5,.316,0.4,1.3,.333,0.1,0.2,.750,0.1,0.3,0.5,0.3,0.2,0.0,0.3,0.8,2022
193,Tevfik Akdamar,GAZ,14,6.1,1.4,0.5,1.1,.467,0.4,1.0,.429,0.0,0.0,.000,0.1,0.9,1.1,0.1,0.0,0.0,0.1,0.2,2022
194,Merthan Mutlu,AFYO,10,12.9,1.4,0.6,2.3,.261,0.2,1.3,.154,0.0,0.0,.000,0.3,0.5,0.8,1.1,0.0,0.0,0.4,1.5,2022
195,Yigitcan Turna,MERK,21,9.9,1.2,0.4,1.3,.286,0.3,1.0,.318,0.1,0.3,.429,0.4,0.6,1.0,1.7,0.4,0.0,0.3,1.3,2022
196,Serkan Mentese,MERK,11,7.3,1.2,0.5,1.4,.333,0.3,1.1,.250,0.0,0.0,.000,0.5,0.5,1.1,1.1,0.2,0.0,0.5,0.9,2022
