#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
54,Levi Randolph,CLE,15,30.5,12.9,4.5,10.0,.447,1.9,4.4,.424,1.3,1.5,.870,1.0,3.0,4.0,2.6,0.7,0.3,1.5,2.1,2021
55,Shaq Buchanan,MHU,15,30.0,12.9,4.5,13.0,.349,1.4,4.5,.309,1.3,1.8,.741,1.7,4.2,5.9,1.7,1.5,0.3,1.5,2.3,2021
56,Canyon Barry,IWA,14,26.8,12.9,4.2,8.9,.476,2.0,4.8,.418,1.5,1.5,1.000,0.8,2.6,3.4,2.1,0.5,0.1,1.4,2.1,2021
57,Justin Wright-Foreman,ERI,15,23.8,12.8,4.8,9.5,.503,2.2,5.1,.434,0.7,1.1,.588,0.4,1.9,2.3,2.2,0.7,0.1,1.7,1.9,2021
58,Cassius Winston,ERI,15,30.3,12.8,4.3,9.9,.430,2.1,5.9,.364,1.7,2.0,.833,0.4,2.4,2.8,5.6,1.1,0.1,2.1,2.5,2021
59,Michael Frazier,DEL,12,24.5,12.8,4.9,11.8,.415,1.4,5.0,.283,1.2,1.4,.824,0.6,2.8,3.3,2.2,0.8,0.4,2.0,1.4,2021
60,Bennie Boatwright,MHU,15,24.1,12.7,4.3,10.7,.400,2.8,7.5,.375,0.7,1.1,.647,1.2,5.4,6.6,1.1,0.5,0.1,1.3,1.9,2021
61,Cassius Stanley,FWN,12,27.9,12.7,5.2,12.4,.416,1.3,5.0,.267,0.7,1.3,.533,0.7,2.6,3.3,1.7,0.8,0.3,1.8,1.7,2021
62,"Charlie Brown, Jr.",IWA,13,30.0,12.5,4.5,10.2,.447,1.7,4.8,.355,1.1,1.3,.824,1.1,4.4,5.5,1.9,1.7,0.4,2.4,2.2,2021
63,Rob Edwards,OKL,15,21.3,12.5,4.3,10.3,.413,2.7,6.1,.440,0.9,1.1,.824,0.3,3.1,3.4,1.5,0.5,0.1,0.9,1.4,2021
64,Jared Brownridge,DEL,15,24.9,12.3,4.0,9.4,.426,2.6,6.5,.402,1.1,1.3,.850,0.3,1.6,1.9,1.9,0.7,0.1,0.6,1.3,2021
65,Isaiah Todd,IGN,15,24.4,12.3,4.9,11.1,.437,1.1,3.1,.362,0.9,1.1,.824,0.8,4.1,4.9,0.8,0.5,0.7,1.5,2.5,2021
66,Robert Franks,LAK,14,24.5,12.1,4.3,8.4,.508,1.5,4.2,.356,1.3,1.6,.783,1.1,5.6,6.7,1.5,0.2,0.5,1.8,2.2,2021
67,Josh Reaves,RGV,15,24.0,12.0,4.4,9.2,.478,1.9,5.0,.387,0.8,1.1,.750,1.5,2.8,4.3,2.7,1.1,0.3,1.5,2.0,2021
68,Brian Bowen II,FWN,15,34.2,11.9,4.2,11.5,.366,1.5,5.1,.303,1.3,1.7,.800,1.4,6.1,7.5,2.7,1.0,0.4,1.8,2.3,2021
69,Tahjere McCall,LAK,15,27.5,11.9,4.2,8.7,.485,0.7,2.4,.306,1.5,1.9,.821,1.7,5.7,7.4,3.3,1.1,0.5,2.3,2.9,2021
70,Kaleb Wesson,SCW,11,26.8,11.7,4.0,7.5,.530,1.3,4.0,.318,1.6,1.8,.900,1.9,8.0,9.9,2.7,1.0,0.9,1.7,2.4,2021
71,Devin Cannady,LAK,13,25.8,11.7,4.2,9.9,.426,2.2,5.4,.400,0.7,0.7,1.000,0.2,2.5,2.8,2.7,0.7,0.2,0.9,1.0,2021
72,Billy Garrett,LAK,13,29.4,11.7,4.1,10.7,.381,1.0,3.2,.310,1.5,1.8,.833,0.4,2.5,2.8,5.3,0.8,0.1,2.2,2.7,2021
73,James Young,WES,14,23.2,11.6,3.6,10.4,.352,2.0,6.1,.329,1.3,1.4,.900,0.9,3.7,4.6,2.4,0.6,0.2,0.9,1.9,2021
74,Matt Mooney,RAP,15,26.7,11.6,4.1,9.5,.434,1.9,5.1,.377,1.1,1.3,.842,0.5,1.5,1.9,5.7,1.7,0.3,2.1,1.5,2021
75,Jordan Bone,DEL,15,24.8,11.5,4.1,10.9,.380,1.7,5.1,.338,0.9,1.0,.867,0.4,2.7,3.1,3.8,1.7,0.0,1.5,0.9,2021
76,Gerald Hannahs,SCW,13,30.1,11.5,4.2,9.2,.458,1.8,4.7,.393,0.8,0.9,.917,0.1,2.3,2.4,2.2,0.8,0.2,1.5,1.8,2021
77,Anthony Lamb,RGV,12,21.7,11.2,4.3,8.3,.515,1.5,3.9,.383,0.6,0.9,.636,1.9,3.7,5.6,2.1,1.0,0.9,0.9,2.4,2021
78,Dakarai Tucker,IWA,13,26.0,11.1,3.9,8.5,.459,2.6,6.6,.395,0.3,0.4,.800,0.7,2.7,3.4,2.3,1.1,0.4,2.0,2.5,2021
79,Malik Fitts,ACC,14,26.3,11.1,4.2,9.0,.468,1.1,3.3,.348,1.1,1.1,.938,0.5,3.5,4.0,1.4,0.4,0.2,1.4,2.4,2021
80,Kenny Williams,AUS,15,26.0,11.0,4.3,9.9,.430,1.3,4.1,.328,0.7,0.9,.769,1.0,3.5,4.5,1.8,0.7,0.1,0.9,0.9,2021
81,Brandon Ashley,IGN,15,20.3,10.9,4.5,8.2,.553,0.5,1.6,.292,0.7,1.1,.647,2.5,2.9,5.5,1.5,0.9,0.5,1.6,3.2,2021
82,C.J. Massinburg,LIN,14,22.9,10.9,3.4,7.1,.475,1.0,2.1,.467,1.9,2.0,.964,1.5,3.3,4.8,2.3,0.4,0.1,1.1,0.9,2021
83,Gary Payton II,RAP,13,21.9,10.8,4.7,8.5,.555,0.4,2.2,.179,0.7,1.0,.692,1.4,4.2,5.6,2.6,2.5,0.7,1.6,3.2,2021
84,Emanuel Terry,ACC,15,28.5,10.8,4.7,7.3,.636,0.0,0.0,.000,1.0,1.5,.652,4.0,6.4,10.4,1.5,0.8,0.8,1.9,3.1,2021
85,Dom Pointer,CLE,14,27.6,10.7,4.0,7.5,.533,0.9,2.9,.317,1.1,1.4,.842,0.6,4.3,4.9,3.4,1.7,1.8,1.6,2.7,2021
86,Freddie Gillespie,MHU,15,27.8,10.5,4.9,8.5,.570,0.0,0.2,.000,0.5,1.3,.421,3.7,6.5,10.3,1.8,1.3,2.3,2.1,3.3,2021
87,Zylan Cheatham,IWA,15,30.7,10.5,4.2,8.4,.500,0.3,1.5,.217,1.1,1.7,.640,1.6,6.5,8.1,2.3,0.7,0.5,2.1,2.8,2021
88,Donta Hall,RAP,12,24.8,10.2,4.2,6.7,.625,0.0,0.1,.000,1.3,1.8,.727,2.3,6.0,8.3,1.5,0.6,2.1,0.7,1.8,2021
89,Tyler Hall,WES,14,29.6,10.1,3.3,7.9,.418,2.8,6.7,.415,0.4,0.4,1.000,0.9,3.1,4.1,2.6,0.8,0.3,0.9,1.6,2021
90,Admiral Schofield,GBO,14,26.2,10.1,4.1,10.9,.382,1.1,4.7,.227,0.4,0.6,.667,1.0,4.8,5.8,2.1,0.5,0.4,2.5,2.4,2021
91,Tre Scott,SLC,15,29.2,10.1,3.9,8.7,.443,1.1,3.6,.296,0.7,0.9,.714,1.5,3.7,5.3,1.9,1.0,0.6,1.5,2.3,2021
92,Trevelin Queen,RGV,15,20.0,10.0,4.0,8.7,.458,1.3,4.7,.282,0.4,0.6,.667,1.0,1.3,2.3,1.2,1.2,0.1,1.1,1.9,2021
93,Zavier Simpson,OKL,15,28.5,9.8,4.1,9.1,.445,0.7,2.6,.282,0.6,1.0,.600,0.7,3.7,4.3,6.1,0.9,0.1,2.2,2.1,2021
94,Ray McCallum,GBO,15,24.7,9.8,3.7,10.0,.373,1.1,3.1,.348,0.7,0.9,.786,0.3,2.7,3.0,5.1,0.8,0.2,1.5,0.7,2021
95,Jahmi'us Ramsey,ACC,12,21.0,9.8,3.5,9.8,.356,1.1,4.8,.224,1.0,1.2,.857,0.5,2.0,2.5,0.9,0.6,0.0,1.3,1.0,2021
96,Jaylen Hoard,OKL,15,22.0,9.7,3.5,7.1,.486,0.3,1.7,.192,1.3,1.7,.769,1.6,3.2,4.8,2.0,0.7,0.6,1.5,1.4,2021
97,Mike Scott,SLC,12,23.7,9.7,4.0,10.4,.384,0.7,3.6,.186,0.5,0.5,1.000,0.4,2.1,2.5,3.8,0.8,0.0,1.5,0.5,2021
98,Nathaniel Hinton,SCW,12,20.6,9.7,3.2,7.6,.418,1.2,3.5,.333,1.2,1.3,.933,1.6,4.5,6.1,1.3,1.0,0.2,1.1,2.1,2021
99,Ty-Shon Alexander,CLE,15,23.7,9.3,2.9,7.3,.404,2.1,5.3,.388,0.9,1.0,.867,0.3,2.6,2.9,1.9,0.5,0.1,1.1,0.7,2021
100,Caleb Homesley,ERI,15,25.0,9.3,3.5,8.5,.406,1.7,5.0,.347,0.4,0.5,.750,0.5,3.7,4.2,2.4,1.2,0.7,1.2,2.1,2021
101,Kaiser Gates,LIN,12,26.8,9.1,3.0,7.3,.409,2.2,6.1,.356,0.5,0.5,1.000,0.8,4.4,5.2,1.1,1.4,0.7,0.5,1.8,2021
102,Nate Darling,GBO,13,25.4,8.9,2.8,8.1,.343,2.4,7.2,.330,0.7,0.8,.900,0.2,2.0,2.2,1.5,0.3,0.1,1.5,1.5,2021
103,Yoeli Childs,ERI,12,20.1,8.9,3.7,6.8,.537,0.3,1.5,.222,0.8,1.3,.563,1.8,3.0,4.8,1.2,0.8,0.3,0.8,1.8,2021
104,Marcus Graves,SLC,11,22.6,8.9,3.5,8.8,.402,1.3,4.0,.318,0.3,0.4,.750,0.5,2.6,3.1,3.9,0.7,0.0,1.9,1.9,2021
105,D.J. Hogg,LAK,15,20.1,8.9,3.3,7.7,.431,1.9,5.3,.354,0.2,0.3,.600,0.7,3.3,3.9,1.5,0.4,0.7,0.7,1.6,2021
106,Jarrett Jack,IGN,15,24.8,8.9,3.5,8.3,.424,1.0,2.8,.357,0.6,0.7,.818,0.2,2.8,3.0,4.2,0.9,0.1,2.2,1.7,2021
107,Elie Okobo,LIN,14,27.2,8.9,3.4,8.9,.384,1.0,3.3,.304,0.6,1.1,.563,0.6,2.8,3.4,5.1,1.2,0.1,2.6,1.7,2021
108,Daishen Nix,IGN,15,26.5,8.8,3.2,8.3,.384,0.4,2.3,.176,1.3,1.9,.714,0.8,4.5,5.3,5.3,1.0,0.2,2.9,1.6,2021
109,Tony Carr,ERI,11,20.5,8.7,3.4,7.7,.435,0.3,2.0,.136,1.1,1.3,.857,0.5,2.5,2.9,4.7,0.7,0.0,2.4,1.8,2021
110,Ryan Taylor,SCW,14,25.1,8.6,2.9,6.9,.427,2.3,5.3,.432,0.4,0.4,.833,0.6,1.9,2.4,0.4,0.8,0.1,0.7,2.0,2021
111,Donte Grantham,ACC,13,25.5,8.6,3.2,8.7,.372,1.3,4.7,.279,0.5,0.6,.875,1.7,5.4,7.1,2.5,0.7,0.2,1.5,1.6,2021
112,Amir Johnson,IGN,15,13.3,8.5,3.5,5.1,.688,0.3,0.4,.667,0.7,0.9,.846,1.1,2.2,3.3,0.5,0.3,0.1,0.7,1.6,2021
113,Dewan Hernandez,RGV,14,14.4,8.5,3.6,5.5,.649,0.5,0.7,.700,0.7,0.9,.769,1.4,2.5,3.9,0.8,0.3,0.4,1.1,1.5,2021
114,Malachi Richardson,CLE,14,19.9,8.4,2.7,6.7,.404,1.9,4.3,.450,0.6,1.0,.571,0.4,2.6,2.9,1.2,0.5,0.0,0.9,1.9,2021
115,Isaiah Reese,SCW,14,22.4,8.3,3.1,7.1,.440,1.1,3.0,.381,0.6,0.9,.692,0.3,3.4,3.6,4.5,1.0,0.1,2.1,2.0,2021
116,Tres Tinkle,RAP,14,16.5,8.2,3.1,6.3,.500,0.8,2.4,.324,0.6,0.9,.750,1.3,2.4,3.7,1.3,1.1,0.2,0.5,1.7,2021
117,Xavier Sneed,GBO,13,23.3,8.1,2.4,6.6,.360,1.3,4.7,.279,1.1,1.2,.875,1.0,3.0,4.0,1.8,1.8,0.4,0.5,1.5,2021
118,Malcolm Miller,SLC,14,27.2,8.1,2.7,7.1,.384,1.7,4.6,.375,0.5,0.6,.778,0.7,2.6,3.3,0.7,1.1,0.6,1.3,2.6,2021
119,Trevon Bluiett,SLC,15,22.5,8.0,2.5,9.1,.277,1.7,6.0,.289,0.8,1.1,.750,0.6,2.8,3.4,1.5,0.3,0.0,1.1,1.5,2021
120,Jeff Roberson,GBO,11,20.8,8.0,3.2,6.0,.530,0.8,1.8,.450,0.5,0.9,.500,1.2,2.7,3.9,1.2,0.5,0.0,1.0,2.5,2021
121,Julian Washburn,DEL,14,22.9,7.9,3.0,7.1,.420,1.7,4.8,.358,0.1,0.2,.667,0.5,2.1,2.6,1.4,0.6,0.4,0.6,1.3,2021
122,Omari Spellman,ERI,14,20.8,7.9,2.8,7.5,.371,1.1,4.3,.250,0.7,0.9,.833,1.3,3.7,5.0,1.9,0.9,1.1,1.1,1.8,2021
123,Aleksej Pokusevski,OKL,13,25.2,7.9,3.0,9.6,.312,1.3,4.8,.270,0.3,0.5,.571,1.5,5.8,7.3,4.0,0.8,1.1,3.7,1.5,2021
124,Jordan Bowden,LIN,14,20.6,7.8,2.9,6.7,.436,1.5,4.1,.362,0.2,0.4,.500,0.4,2.6,3.0,1.2,0.7,0.2,0.6,1.9,2021
125,Nate Sestina,LIN,15,19.8,7.7,2.6,6.6,.394,1.7,5.1,.325,0.4,0.6,.667,0.5,2.2,2.7,0.7,0.3,0.3,0.7,2.9,2021
126,Alen Smailagic,SCW,10,17.0,7.5,3.1,6.0,.517,0.3,2.0,.150,0.6,0.9,.667,1.1,3.3,4.4,1.5,0.4,0.8,2.0,1.9,2021
127,Matt Morgan,RAP,13,22.2,7.4,2.4,5.9,.403,1.3,3.8,.340,0.7,1.0,.692,0.2,2.1,2.2,3.5,0.7,0.1,1.2,1.7,2021
128,Vince Edwards,OKL,11,17.1,7.4,2.6,6.9,.382,1.5,4.7,.327,0.4,0.5,.800,0.3,2.4,2.6,0.8,0.5,0.1,0.9,1.0,2021
129,Bobby Brown,IGN,12,22.6,7.3,2.8,7.1,.388,1.1,3.8,.289,0.3,0.4,.800,0.2,1.8,1.9,3.9,0.3,0.1,2.2,1.2,2021
130,"Daxter Miles, Jr.",FWN,15,22.0,7.2,2.8,7.9,.356,1.1,4.2,.254,0.3,0.6,.444,0.7,1.6,2.3,1.3,0.9,0.4,0.8,2.0,2021
131,Ade Murkey,IWA,13,21.7,7.1,3.0,6.3,.476,0.8,2.4,.355,0.2,0.3,.500,1.0,1.3,2.3,0.9,0.6,0.1,1.0,2.2,2021
132,Malik Benlevi,SLC,11,19.8,7.0,2.7,5.9,.462,1.3,3.7,.341,0.3,0.5,.600,0.9,2.5,3.4,1.0,0.5,0.3,0.5,2.8,2021
133,"Melvin Frazier, Jr.",OKL,12,20.7,6.8,2.3,6.2,.378,1.1,2.9,.371,0.6,0.8,.700,0.4,3.0,3.4,1.8,1.1,0.1,1.7,1.6,2021
134,Jon Teske,LAK,15,19.8,6.7,2.7,6.7,.406,0.5,2.1,.250,0.5,0.5,.875,1.8,1.7,3.5,1.4,0.8,0.9,0.9,2.2,2021
135,Jahlil Tripp,MHU,15,22.7,6.7,2.5,5.9,.427,0.7,2.5,.297,0.5,0.9,.571,1.1,3.3,4.3,2.0,0.9,0.3,1.9,2.4,2021
136,London Perrantes,AUS,14,25.1,6.7,2.6,7.5,.343,1.0,3.4,.292,0.4,0.4,1.000,0.3,1.6,1.9,5.6,1.4,0.0,1.8,1.7,2021
137,Ryan Woolridge,OKL,14,20.2,6.6,2.6,5.6,.468,0.5,1.5,.333,0.5,0.6,.875,1.0,3.1,4.1,4.0,1.3,0.1,1.6,0.9,2021
138,Jeff Dowtin,LAK,15,19.8,6.5,2.7,5.7,.482,0.5,0.9,.500,0.4,0.4,1.000,0.4,1.2,1.6,2.5,0.9,0.1,0.9,1.1,2021
139,Elijah Pemberton,SCW,10,17.6,6.4,2.4,4.5,.533,0.8,1.8,.444,0.4,0.7,.571,0.8,2.0,2.8,1.0,0.4,0.0,0.4,1.2,2021
140,Shawn Occeus,RGV,15,25.7,6.4,2.2,6.3,.351,1.1,4.0,.283,0.5,0.7,.636,0.9,2.6,3.5,1.7,1.1,0.3,0.7,2.6,2021
141,Anthony Cowan,MHU,15,15.1,6.3,2.1,4.7,.457,0.9,2.3,.412,0.7,1.0,.667,0.3,1.0,1.3,2.2,0.9,0.1,0.6,1.5,2021
142,Rayshaun Hammonds,FWN,12,11.8,6.1,2.7,5.7,.471,0.2,0.8,.222,0.3,0.4,.800,2.3,2.5,4.8,0.2,0.5,0.4,0.7,1.5,2021
143,Jemerrio Jones,DEL,12,25.9,6.1,2.9,6.3,.467,0.1,1.2,.071,0.2,0.5,.333,3.1,5.1,8.2,2.7,1.3,0.3,1.5,2.5,2021
144,Aaron Epps,CLE,12,15.0,5.7,2.2,5.2,.419,0.9,2.9,.314,0.3,0.5,.500,1.0,3.8,4.8,0.1,0.4,0.7,0.6,1.7,2021
145,Karim Mane,LAK,15,22.3,5.5,2.4,7.1,.340,0.3,2.7,.098,0.3,0.7,.364,1.3,3.9,5.2,2.0,0.8,0.1,2.1,1.7,2021
146,Cody Demps,IGN,15,20.0,5.5,2.1,4.1,.500,0.5,1.5,.364,0.5,0.7,.636,0.8,1.9,2.7,1.1,0.6,0.4,0.9,1.8,2021
147,Ivan Rabb,DEL,15,16.2,5.3,2.0,3.6,.556,0.1,0.4,.333,0.7,0.9,.769,1.9,3.9,5.7,1.3,0.9,0.6,0.7,2.9,2021
148,Selom Mawugbe,SCW,12,19.0,5.3,2.4,2.9,.829,0.0,0.0,.000,0.3,0.4,.600,1.1,3.3,4.4,0.8,0.3,2.5,0.8,2.8,2021
149,Andrew White,WES,15,18.8,5.2,2.1,4.9,.419,0.6,2.4,.250,0.3,0.6,.556,0.4,2.1,2.5,0.7,0.7,0.2,0.6,1.8,2021
150,Kaleb Johnson,AUS,13,13.9,5.0,2.0,2.8,.722,0.0,0.1,.000,0.5,1.1,.500,1.2,2.2,3.4,0.5,0.7,0.2,0.2,0.8,2021
151,Nate Renfro,AUS,15,24.9,4.4,1.8,4.3,.422,0.2,1.3,.150,0.3,0.8,.417,1.9,3.3,5.3,3.8,1.4,1.9,1.7,3.3,2021
152,Charles Matthews,CLE,11,18.2,4.4,1.8,6.0,.303,0.0,1.9,.000,0.4,0.5,.667,0.9,3.5,4.4,1.3,0.8,0.3,1.0,1.1,2021
153,Braxton Key,DEL,12,12.2,4.3,1.7,4.3,.392,0.5,1.8,.286,0.3,0.5,.667,0.6,1.4,2.0,1.2,0.8,0.8,0.3,1.3,2021
154,Shannon Scott,LIN,15,24.2,4.3,1.7,4.1,.403,0.8,2.7,.300,0.1,0.1,.500,0.7,2.6,3.3,4.4,1.1,0.2,1.5,1.5,2021
155,Emmitt Williams,ACC,13,12.3,4.2,1.6,3.2,.500,0.2,0.5,.500,0.4,0.5,.833,1.8,2.4,4.2,0.3,0.4,0.4,1.2,1.4,2021
156,Jordan Murphy,IWA,14,16.9,4.2,1.6,4.1,.379,0.1,0.4,.167,0.5,1.4,.368,1.6,4.1,5.7,1.9,0.6,0.9,0.9,1.9,2021
157,Kenny Wooten,RGV,14,17.0,4.2,1.7,3.4,.511,0.1,0.2,.333,0.4,0.5,.714,1.1,3.6,4.7,0.9,0.4,1.1,0.9,2.2,2021
158,Ahmed Hill,GBO,11,14.7,4.2,1.5,4.1,.378,1.1,2.8,.387,0.0,0.3,.000,0.1,2.0,2.1,1.4,0.4,0.0,0.6,0.9,2021
159,Reggie Hearn,IGN,13,13.0,3.9,1.4,3.6,.383,0.7,2.2,.310,0.2,0.3,.750,0.6,2.0,2.6,0.6,0.2,0.2,0.5,1.1,2021
160,Romaro Gill,SLC,12,16.4,3.9,1.4,2.8,.515,0.0,0.0,.000,0.6,0.9,.636,0.9,2.2,3.1,0.5,0.3,1.8,0.8,2.6,2021
161,Kylor Kelley,AUS,14,11.3,3.6,1.6,2.6,.595,0.0,0.0,.000,0.2,0.2,1.000,0.6,1.9,2.5,0.6,0.0,0.5,1.0,1.9,2021
162,Justin Jackson,LAK,11,11.5,3.5,1.1,3.6,.300,0.5,2.0,.227,0.5,0.6,.857,0.5,1.5,2.0,0.5,0.7,0.4,1.0,0.5,2021
163,Sacar Anim,ACC,11,11.1,3.3,1.5,3.5,.410,0.4,1.6,.222,0.0,0.1,.000,0.3,0.6,0.9,0.6,0.5,0.1,0.6,0.8,2021
164,William McDowell-White,RGV,13,16.8,3.1,1.0,2.9,.342,0.7,2.2,.310,0.2,0.2,1.000,0.9,2.4,3.3,3.1,0.5,0.3,1.2,0.9,2021
165,J.J. Avila,ACC,13,15.9,3.1,1.0,2.2,.448,0.2,0.7,.333,0.5,0.5,.857,0.8,2.2,3.1,1.8,1.2,0.1,1.2,2.0,2021
166,Trhae Mitchell,RGV,11,8.7,1.3,0.5,1.6,.333,0.2,0.7,.250,0.0,0.1,.000,0.4,1.0,1.4,0.7,0.6,0.5,0.3,0.7,2021
1,Justin Anderson,FWN,22,37.7,27.8,9.0,18.6,.484,4.0,10.1,.399,3.5,4.0,.885,1.3,5.5,6.7,4.4,1.3,0.8,2.7,2.1,2022
2,Carsen Edwards,SLC,31,35.9,26.7,9.9,21.3,.466,3.2,8.3,.380,2.3,2.8,.828,0.3,2.4,2.6,4.2,1.6,0.2,3.1,1.8,2022
3,Craig Randall II,LIN,26,40.8,26.2,9.5,22.8,.417,4.8,13.5,.360,1.4,1.8,.783,0.7,4.8,5.5,5.8,1.3,0.1,4.1,1.6,2022
4,Mason Jones,SBL,28,37.2,25.5,8.9,17.4,.513,2.6,6.3,.412,3.3,4.0,.823,1.3,5.5,6.8,5.8,1.6,0.1,3.6,3.3,2022
5,Trevelin Queen,RGV,19,35.0,25.3,9.3,19.1,.485,3.3,9.7,.342,2.1,2.6,.796,2.5,4.1,6.6,5.0,3.4,1.0,3.5,2.9,2022
6,Chris Clemons,MNE,26,33.3,23.8,8.1,18.0,.448,4.2,10.0,.417,2.3,2.9,.787,0.7,5.2,5.9,6.2,1.7,0.2,2.9,2.7,2022
7,Justin Tillman,COL,28,35.3,23.5,10.0,16.7,.600,0.2,0.4,.417,2.0,2.6,.770,5.1,6.7,11.8,1.1,0.8,0.8,1.6,3.5,2022
8,Cat Barber,COL,28,35.5,22.9,8.5,18.0,.470,1.9,4.5,.429,2.5,3.8,.667,0.6,3.6,4.1,7.9,1.1,0.1,3.0,2.3,2022
9,Justin Jackson,TEX,28,36.3,22.2,7.3,17.6,.413,3.5,9.6,.363,2.4,2.8,.883,1.2,5.5,6.7,3.4,1.1,0.4,1.7,1.4,2022
10,Gabe York,FWN,34,37.1,21.7,7.7,19.3,.401,3.4,11.2,.308,1.9,2.2,.840,1.0,3.7,4.7,4.1,2.5,0.1,1.9,1.8,2022
11,Mac McClung,SBL,27,36.0,21.5,7.7,16.5,.470,1.9,5.0,.375,2.6,2.9,.885,1.3,5.4,6.7,7.5,1.5,0.3,3.1,2.2,2022
12,Jared Harper,BIR,23,34.0,21.2,7.0,14.0,.497,2.5,6.1,.411,2.9,3.7,.786,0.3,3.5,3.9,7.2,1.2,0.1,2.5,2.3,2022
13,Carlik Jones,TEX,33,35.6,21.1,7.7,16.6,.466,1.1,3.5,.313,3.3,4.0,.820,0.8,3.9,4.7,7.5,1.3,0.2,2.8,1.7,2022
14,Rayjon Tucker,WIS,27,33.4,21.1,7.2,13.6,.530,1.7,5.0,.338,2.9,4.0,.738,1.3,6.4,7.6,3.8,1.2,0.1,2.0,2.4,2022
15,Devon Dotson,WCB,25,33.4,21.0,8.1,17.3,.468,1.0,4.1,.245,2.8,3.3,.855,0.8,4.1,4.8,6.9,2.2,0.3,2.0,2.4,2022
16,Jeff Dowtin,LAK,22,33.3,21.0,8.4,15.0,.562,1.7,4.0,.432,1.7,2.4,.731,0.7,3.6,4.3,6.0,1.4,0.2,1.5,1.6,2022
17,B.J. Johnson,LAK,24,28.7,20.8,7.0,16.3,.431,2.7,7.1,.380,2.4,2.8,.838,1.2,5.1,6.3,1.9,1.1,0.3,2.6,1.9,2022
18,Cameron Young,CLE,31,35.0,20.7,7.3,14.7,.497,2.8,7.0,.399,2.0,2.6,.788,1.0,3.2,4.1,2.0,1.0,0.2,2.0,2.1,2022
19,Daishen Nix,RGV,18,34.2,20.6,7.6,15.6,.486,1.7,4.2,.400,2.5,4.2,.592,2.0,3.9,5.9,7.7,2.0,0.6,3.6,3.2,2022
20,Shaq Buchanan,MHU,34,35.4,20.3,7.3,17.3,.421,2.1,7.6,.284,2.2,3.0,.735,1.2,4.8,6.0,3.7,1.9,0.4,2.8,1.7,2022
21,Reggie Perry,RAP,22,31.0,20.3,7.8,17.1,.455,1.5,5.2,.289,2.0,2.6,.772,3.5,7.7,11.2,2.5,1.5,1.0,2.6,3.8,2022
22,Justin James,CLE,21,31.2,19.7,6.8,16.3,.414,2.0,6.0,.323,2.4,3.6,.671,0.9,4.8,5.6,3.5,0.9,0.3,3.1,2.3,2022
23,Moses Wright,TEX,29,32.0,19.6,7.9,14.1,.562,1.1,2.8,.395,1.6,2.4,.657,2.9,6.4,9.2,1.6,0.8,1.4,2.4,3.3,2022
24,Matt Ryan,MNE,30,33.5,19.4,6.8,14.4,.469,3.9,9.4,.413,1.2,1.4,.860,0.3,3.1,3.4,2.0,0.7,0.3,1.2,1.5,2022
25,Malik Newman,CLE,21,31.7,19.3,7.2,17.3,.416,2.4,7.3,.325,1.8,2.3,.755,0.2,4.1,4.3,3.7,0.5,0.1,2.8,1.6,2022
26,Braxton Key,DEL,24,27.9,19.0,7.0,14.3,.494,1.6,4.2,.390,2.0,3.0,.662,2.3,5.4,7.7,3.5,2.2,1.5,2.2,3.2,2022
27,Joe Young,BIR,30,34.4,19.0,7.2,15.5,.468,2.2,6.1,.368,1.7,1.9,.893,0.2,2.9,3.0,5.4,1.4,0.0,1.7,1.5,2022
28,Xavier Moon,ACC,21,33.1,18.7,7.4,16.3,.453,1.4,3.8,.380,1.6,1.9,.872,0.6,4.0,4.6,6.5,1.6,0.7,2.2,2.1,2022
29,Marcus Foster,RGV,33,32.9,18.7,6.9,13.9,.497,2.5,6.2,.405,1.4,1.9,.758,1.0,2.6,3.6,4.2,1.1,0.2,2.8,2.5,2022
30,Nathaniel Hinton,FWN,33,37.2,18.1,6.4,13.9,.459,2.1,5.6,.380,1.9,2.2,.865,2.2,6.8,9.0,2.1,2.2,0.5,2.2,3.5,2022
31,Keaton Wallace,ACC,31,34.4,18.1,6.9,14.6,.469,1.9,4.6,.415,1.6,2.0,.823,0.9,5.0,5.9,4.7,1.6,0.5,2.1,2.9,2022
32,Feron Hunt,WES,34,35.3,18.0,7.4,13.4,.551,1.2,3.2,.364,1.2,1.6,.745,2.4,5.1,7.5,2.4,1.4,0.9,2.3,2.9,2022
33,D.J. Stewart,AUS,36,34.1,17.6,6.7,13.9,.480,1.2,3.4,.361,1.9,2.5,.764,0.9,3.6,4.5,3.1,1.1,0.3,2.3,2.2,2022
34,Mfiondu Kabengele,RGV,25,29.0,17.5,6.3,10.6,.596,1.3,3.0,.434,2.0,2.5,.806,3.7,5.7,9.4,1.6,0.8,0.9,1.6,3.3,2022
35,Jaime Echenique,GOG,28,27.1,17.4,6.9,12.1,.572,0.0,0.2,.200,2.0,2.5,.814,4.0,6.4,10.4,1.2,0.4,0.9,1.9,3.3,2022
36,Devontae Cacok,AUS,23,28.7,17.4,6.9,13.0,.528,0.6,1.6,.351,1.9,3.0,.632,3.0,8.4,11.5,2.0,1.5,0.3,3.1,4.0,2022
37,Paris Bass,SBL,26,27.2,17.3,6.8,15.2,.448,1.4,4.5,.310,1.6,2.1,.759,2.0,5.0,7.0,1.7,1.4,0.7,1.8,2.4,2022
